DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
36492960	This phone is of horrible quality. Sometimes it won't let me make a call. Other times it won't let me hang up a call. There are too many times when I have to power it down and then back up because it says I'm not connected to my network provider. Which ca 	belijah3	11-17-2015 11:04:31	Complaint	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
47638963	I love this phone and would highly recommend it to anyone that's not ready to cross over to a smart phone yet. If you just want a great basic phone for texting  making calls this is your phone. The full flip Qwerty keyboard is great plus great camera and 	belijah3	11-17-2015 11:07:29	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
36629693	most of the stuff on this phone works pretty well, but I have to leave wireless turned off most of the time because it takes so much out of the battery. Even w/o wireless turned on, I only get a few hours of actual use. If I don't do anything, the phone w 	belijah3	11-17-2015 11:07:29	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
9794956	Sadly it is a nice phone with software problems.  I have ordered and returned two of them because the earpiece sound did not work. You could make calls but no one could hear you and you  could not hear them.Motorola had no fix even though it is frequently 	belijah3	11-17-2015 11:07:29	Neutral	Performance Defect	Software	No Resolution Specified	Operating System	Software		false
75788336	Awesome is the word to describe the iphone 3gs, im from Costa Rica and it works really good in my country the phone is unlocked 100%, the delivery was perfect... 	belijah3	11-17-2015 11:07:29	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
36376632	I have to say that I love and Hate this phone.  on one hand this phone has a very easy to use menu and I was able to fully set it up in seconds.  However, my battery life in lower power or eco mode lasted all of 6-8 hours.  6 hours in poor to medium cell  	belijah3	11-17-2015 11:07:29	Neutral	Performance Defect	Both	No Resolution Specified	Settings	Internal Hardware		false
45255468	excelente muy buen vendedor la entrega si hizo efectiva en el tiempo correspondiente muchas gracias excelente equipo . . . 	belijah3	11-17-2015 11:09:48	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect	in spanish	false
68040530	5s is the best iphone! The speed and screen are amazing! I had a 4s and i decided to buy the 5s... No complains about it! 	belijah3	11-17-2015 11:09:48	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
48923189	This phone is amazing. It's very feature rich, I love the beautiful clear screen, the response time when navigating, the multi window function, the clear camera and editing capabilities, not to mention android and the great features just from that. My onl 	belijah3	11-17-2015 11:09:48	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
20367949	this is not a bad phone. I have been using it for about a month.. it did do a memory full problem and I had to reset it.  but otherwise great... the battery life is not the best but considering it is a smart phone and being on it all the time.. it does  	belijah3	11-17-2015 11:09:48	Neutral	Performance Defect	Both	No Resolution Specified	Operating System	Internal Hardware		false
87331501	This phone is not even worth a star. Just 2 months after the phone was ordered, I get an error message,  Network not registered and just stops working. This is ridiculous. Please do not order this phone. I always ordered from Amazon, and this particular 	belijah3	11-17-2015 11:09:48	Complaint	Performance Defect	Both	No Resolution Specified	Hardware	Software		false
874633	funciona perfecto en movistar Venezuela y las fechas de entregas pautadas se realizaron sin novedad a a a a a, 	belijah3	11-17-2015 11:11:55	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
48662781	I bought this at RadioShak. They tried to activate it. It didn't work. I took it back to the store. They spent 3 hours on the phone, Alcatel said they wouldn't service it because it was 2 days later. The clerk got them to take the call. They eventually sa 	belijah3	11-17-2015 11:11:55	Complaint	Other	No Defect	Other	No Defect	No Defect		false
82698827	i still have some issues with this phone,  the ringer turned itself off sometimes, i miss calls and realize the ringer is off.  the screen goes dark when i am talking on the phone and i need to shake it to get the screen back to even hang up.  sometimes e 	belijah3	11-17-2015 11:11:55	Complaint	Performance Defect	Both	No Resolution Specified	Operating System	Internal Hardware		false
26280892	phone was pretty great for a month until it died unexpectedly today. no warning, no abuse, just DEAD! it is now living up to it's name it is a rock! 	belijah3	11-17-2015 11:11:55	Complaint	Performance Defect	Both	No Resolution Specified	Hardware	Software		false
85286411	Recibido en perfecto estado 	belijah3	11-17-2015 11:11:55	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect		false
44755551	the phone is fine, but the charger does not work!!!!  It did not come in its own package and the battery was in the phone and it seems to be having issues also.  I guess it is better to get one sealed in the package. 	l3g4cy	11-17-2015 11:12:42	Neutral	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
36741726	the phone is dead after first arrive, the reason is it can't charge, I try to keep charge over night, but the battery status still in RED position.this is my first time to buy refurbished item and I didn't know it is worst like this. I don't know does the 	l3g4cy	11-17-2015 11:12:42	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
21347096	My wife and I were on a flight from Ireland to the US. The person next to my wife had a watch on his arm. My wife made a comment that she liked the looks of his watch. The gentelman replyed that this was his cell phone/ watch. When we got back home, my wi 	l3g4cy	11-17-2015 11:12:42	Other	No Defect	No Defect	No Defect	No Defect	No Defect	no info	false
81887009	I got this phone two days ago and i was really excited about it. The mp3 player had pretty good quality right out of the phone and it was pretty cool all in all. However, after a day of having the phone with very minimal use (a few phone calls, listened t 	l3g4cy	11-17-2015 11:12:42	Neutral	No Defect	No Defect	No Defect	No Defect	No Defect	implies defect?	false
83806799	This phone was a defective phone, first you can't us any internet service on it, the mouth piece speaker is bad and the other person can hardly hear you when you talk and now it won't even switch on. This was a bad phone you sent me.selling bad products t 	l3g4cy	11-17-2015 11:12:42	Complaint	Performance Defect	Hardware	No Resolution Specified	Hardware	Internal Hardware		false
64845106	nice....worth the money. 	belijah3	11-17-2015 11:14:05	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
48691331	is an excellent product has very good size, excellent Android, its color is very beautiful, which can improve is the battery lasts very little, has very good resolution and is very comfortable 	belijah3	11-17-2015 11:14:05	Compliment	Performance Defect	Hardware	No Resolution Specified	No Defect	Internal Hardware		false
83570356	I had trouble with this phone from the start  and four months later it went crazy and died on me, I took it to a phone shop and they could not fix it,  so I am out a phone and I am very very unhappy. 	belijah3	11-17-2015 11:14:05	Complaint	Performance Defect	Both	No Resolution Specified	Hardware	Software		false
33617982	I like this phone, but it's not ATT, so I couldnt use it. 	belijah3	11-17-2015 11:14:05	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
33965773	Excelente smartphone viene tal y como se describe. Funciona raacute;pido y muy fluido. Lo recomiendo. Se merece las 5 Estrellas.Llego a tiempo y el producto es tal cual la descripcioacute;n. 	belijah3	11-17-2015 11:14:05	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect	spanish	false
47221665	The keyboard is easy to use; the backlight allows for good visability; and the sound quality is is clear.  Overall I am very pleased with my purchase. 	belijah3	11-17-2015 11:15:40	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
47338520	EL PRODUCTO ESTA EXCELENTE, GRACIAS LO DISFRUTO AL MAXIMO, TODO LLEGO EN EXCELENTES CONDICIONES Y RECORD DE TIEMPO DE ENTREGA. 	belijah3	11-17-2015 11:15:40	No Defect	No Defect	No Defect	No Defect	No Defect	No Defect	spanish	false
39083184	I had trouble with this in the first month screen blinking out on me and losing contacted person. I had to shake awake the phone. It was very frustrating when I was using the GPS and was totally lost. It kept losing the info and we had to keep putting the 	belijah3	11-17-2015 11:15:40	Complaint	Performance Defect	Software	No Resolution Specified	Applications	Software		false
81773351	Dual sim works great 	belijah3	11-17-2015 11:15:40	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
38636035	Out of all the different brands of phones I've had in the last 20 years, could it be that somebody actually made a quality phone that stays on when its suppose to, dosen't drop calls at its discretion, and stays charged more than a day. Samsung, Nokia, Mo 	belijah3	11-17-2015 11:15:40	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
20898727	A petite size phone but very useful! I can add up all the apps I need using external sd card. Good price and good plan comes wth it so you can save whole lot of money with triple airtime for 90days  service day and wifi combined. For me, $20 airtime card  	belijah3	11-17-2015 11:17:00	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
