DataSet Entry ID	Text	Tagger Pid	Date	Defect Severity	Injury Timing	User Expertise	DERIVED-Defect	Comment	Authority?
33335813	I have been using a 30+ year old, inherited, Bridgewood (now Grizzly) shaper for 10 years. Halfway through building two grandfather clocks, I needed a shaper that was more versatile and efficient. I found everything I wanted in the Powermatic PM2700, and more. Although I needed to have a  solitary 40 amp circuit installed, it was worth it. The 5 hp motor never hesitates or bogs down during the heaviest cuts. The digital readout is highly accurate and allows me to duplicate depth of cuts from one piece to another with ease.  Cutter changing is a breeze, and the very large top surface of the shaper provides ample room to move around the machined during template cuts. One of my favorite features is that both fences move together, but either one can be finely adjusted independently. The cutter guard is clear and provides a safe and easy way to observe the cutter in action.Most of the tools in my shop are from Powermatic. I have never been disappointed in the quality of any of the PM machines (8 #34; jointer, 15#34; thickness planer, PM2000 cabinet saw, drill press). The need for a rare question to the technical support has been met with expert and patient advice.I highly recommend the PM 2700 to anyone who is interested in a heavy duty, accurate, and professional shaper. 	trangp	10-19-2015 18:20:33	No Defect		Expert	No		false
29686474	I really like this drill's features and power, and the weight is not a problem with me either. My problem is with the chuck that wobbles. I use one of these drills at my job so I wanted one for my own use at home. I thought I bent the drill at work until I bought one for myself two weeks ago. It wobbled right out of the box. I took it back and the other one did the same. I am taking it back and have since ordered a Milwaukee 0524-24 18 volt. I could only recommend this drill if DeWalt comes to their senses and fixes what is obviously not an isolated problem. Until then they should change their name to DeWobble. 	trangp	10-19-2015 18:21:51	Performance Defect		Indeterminate	Yes		false
22525763	This is a nice drill.  I replaced a Skil Top-Gun that I had used for 16 years.  I like the small size, it is easy to get into small spaces.  The Ni-cad batteries work just fine.  Has plenty of power to drive screws. 	trangp	10-19-2015 18:21:51	No Defect		Indeterminate	No		false
47588047	Band saw arrived in outstanding condition, Does not come with a saw blade but I purchased one at Home Depot today .Easy to use saw operates just fine. 5 stars are deserving for this fine piece of equipment.. 	trangp	10-19-2015 18:21:51	No Defect		Indeterminate	No		false
58132230	ihavent used it on the job yet but its fairly quiet compaired to other compressors seems like it will do really well 	trangp	10-19-2015 18:21:51	No Defect		Indeterminate	No		false
54908447	Well made as all Dewalt tools are. The cheapo brands just arent worth wasting money on if you make your living with tools. Dewalt has always made quality tools that last. 	trangp	10-19-2015 18:21:51	No Defect		Indeterminate	No		false
46321764	This is a great saw for the money.  It also comes with a blade that is probably worth more than what I paid for the saw which was about $59 which was about 3 years ago.  It will do framework and cut up to 2X6 or 4x4. 	trangp	10-19-2015 18:23:04	No Defect		Indeterminate	No		false
26225821	Love this drill! I compared reviews for this one versus the one that was about $10 cheaper, and am glad I ordered this one! I've only used it for a few things so far, but it's super easy to use - especially with the key-less chuck! And, one of my guy friends even commented on how great the price was for this nice of a drill! 	trangp	10-19-2015 18:23:04	No Defect		Indeterminate	No		false
31108497	Great product! Its exactly what I wanted. It fullfilled all my needs. And it should be lasting me a long time 	trangp	10-19-2015 18:23:04	No Defect		Indeterminate	No		false
35597144	THIS PRODUCT IS EXACTLY WHAT I NEEDED. EASY TO PEPLACE AND WORKS GREAT. A LITTLE PRICEY, BUT IF YOU NEED IT, THE COST IS ALOT BETTER THEN BUYING A WHOLE NEW SANDER. 	trangp	10-19-2015 18:23:04	No Defect		Indeterminate	No		false
36776365	I love having this tool in my garage. I use it whenever I have to cut something at an odd angle or don't have much room to get in close. I use it to trim branches on my plum tree and keep my bougainvilea vines from taking over the garden and palm branches. Don't forget to buy the saw blade pak as well. 	trangp	10-19-2015 18:23:04	No Defect		Indeterminate	No		false
57172935	I use this on my 24 Fiskars rotary paper trimmer. It cuts clean and is so much nicer to use than scallop scissors. 	trangp	10-19-2015 18:24:16	No Defect		Indeterminate	No		false
22401507	The charger failed and ruined the battery. Replaced the charger and battery and the replacement charger failed. Bosch did a recall on the 14V model due to the charger, but I have not seen a recall for the 12V model although there must be a similar issue. 	trangp	10-19-2015 18:24:16	Performance Defect		Indeterminate	Yes		false
29309136	I am a tool guy and have been for years. When I saw this jig saw for a good price last year, right after my Porter Cable stopped working, I bought it.Its solid, powerful enough, and a tool built with quality. I have owned, over the years, BlackDecker;, Craftsman, Milwaukee, Bosch, Porter Cable and DeWalt jig saws. This one, for the uses that I have put it to, ranks right up there with the most expensive saws I've owned, for less than half what I paid for most of them.Well made in Spain. 	trangp	10-19-2015 18:24:16	No Defect		Expert	No		false
33817500	Just one note there is not safety , perhaps this is how all 23 gauge nailers are designed. If you are not aware the first time you could shoot your eye out. I still give it 4 stars. 	trangp	10-19-2015 18:24:16	Safety Defect		Indeterminate	Yes		false
23511962	I gave this as a present to a carpenter friend of mine and he says that he has thoroughly enjoyed it. 	trangp	10-19-2015 18:24:16	No Defect		Indeterminate	No		false
55370708	Works as good as a new one but 30% less - 1 year after purchase. 	trangp	10-19-2015 18:25:32	No Defect		Indeterminate	No		false
