DataSet Entry ID	Text	Tagger Pid	Date	Review Type	Defect Severity	Defect Type	Defect Resolution	Software Defect	Hardware Defect	Comment	Authority?
64310436	Looks like I am another victim of being sold a locked Tigo phone when I purchased an 'Unlocked' phone.  Phone appears to be just what I was looking for, a barebones phone... I just can't use it.  I will be returning it. 	belijah3	10-21-2015 12:13:54	Complaint	Unable to Use	Software	No Resolution Specified	Operating System	No Defect		false
64741046	don't waist your money on this phone after two weeks stop working I never was disappointed about something I buy before this is the worse phone I ever have 	belijah3	10-21-2015 12:13:54	Complaint	Unable to Use	Both	Other	Hardware	Software		false
65793563	I have owned this for phone for over a year now and I can say it is a solid phone! I am about to buy an gs4 but the phone is still in great shape after a year. I dropped it more than 15 times but still working! fast enough to play games or doing other stuff. If you need a basic smartphone with a reasonable price and pretty functional this is something to take a look at! just consider size of the display because it is kind of small compare to new smartphones that you see nowadays. I recommend this phone to a friend! 	belijah3	10-21-2015 12:13:54	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65723343	This Unlocked Samsung Galaxy S 2 Skyrocket has worked beautifully since it was purchased a few months ago.  Although an older model, it was really ahead of it's time with features.  It has 4G LTE as well as HSPA+ data speed.  It has mostly been used on an ATT; MNVO (Straight Talk) which doesn't offer LTE, but have tried it on ATT; as well.It has good signal and call clarity.  Battery life has been fine. It has gotten HEAVY use, especially on WI-FI.The seller, HassleFreeCell, gets 5 stars for service as it was delivered on time and new as described. I have purchased from them before and would again. 	belijah3	10-21-2015 12:13:54	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65504932	I am extremely pleased with the customer service.  The item itself, we had to send back the first one because it was defective.  However, the seller more than made up for it in immediately sending out a replacement that worked perfectly.  I highly recommend the seller, and the Motorola RAZR XT912 is quite a nice phone. 	belijah3	10-21-2015 12:16:30	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66932749	This is a nice phone. I broke my other droid phone and replaced it with this one. I am very happy with it. 	belijah3	10-21-2015 12:16:30	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65501919	I made a great purchase at a great price...The phone is great and works better than I expected..Thank you Amazon!!!!! 	belijah3	10-21-2015 12:16:30	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65125282	This phone has blown away ones from the past. Updates are made automatically. Storage space is substancially larger. A+ all the way. 	belijah3	10-21-2015 12:16:30	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65218455	The phone is terrific.  Camera and features are exceptional.  Easy to read and easy to learn how to use.  I am still learning about some the great features.  Only draw back; you need to charge the battery about every three days.  My other LG phone could go over a week sometimes two weeks without a charge.  But different type of phone - not an android or Smartphone. 	belijah3	10-21-2015 12:16:30	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64270847	Got this phone about 30 days ago and love it.  It's very quick to respond, the speakerphone is very loud and clear (first time I've experienced that in a cell phone), the internet and music player are easy to use and the contact management is good.  The camera also has auto focus and takes pretty good pictures that print clearly onto a 4x6 photo.  Voice dialing works great.  Another nice feature is that you can save favorite settings, etc. for the camera and quickly get to them (such as night or flash on always).  I've dropped it once and didn't find any scratches.  I've since gotten a case for it just in case.  All in all, a very good phone. 	belijah3	10-21-2015 12:17:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
65019136	The seller was very generous with their offer and it came with all the bells and whistles, 32gig micro-sd, for a great price.  It came extremely quickly and worked just fine.  I've had it for about 2 weeks and can't complain at all.  A great screen, solid call quality, and apps galore. 	belijah3	10-21-2015 12:17:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
64456700	I was charging this phone 3 to 4 times a day jsut on normal use and it would still die before I plugged it in for an over night charge. I ran battery saver apps and task killers tono avail. this phone is junk don't bother. 	belijah3	10-21-2015 12:17:44	Complaint	Performance Defect	Hardware	Other	Hardware	Internal Hardware		false
65218040	IF YOU ARE LOOKING FOR A PHONE UNDER 200 DOLLARS THAT HAS ALL THE FEATURES OF THE SMART PHONES OUT THERE AND WON'T BREAK YOUR POCKET.THEN THE SAMSUNG FOCUS 2 IS JUST RIGHT FOR YOU. WITH 2 CAMERA AND 8GB ON BOARD MEMORY. WINDOWS 7.5 BLUETOOTH,WIFI. ETC THIS PHONE HAS IT ALL OH YEAH AND ITS 4G CAPABLE.GREAT BUY YOU WONT REGET IT ON LIL NEGATIVE THE BATTERY LIFE IS KINDA POOR IT OLNY HAVE A 1230 MAH  BUT EVERYTHING ELSE IS GOOD. 	belijah3	10-21-2015 12:17:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
66723256	This was a HUGE step up from my basic phone...one that I didn't think I needed to take but I do love it!My husband kept trying to talk me into an iphone and I think this is just as good as his for a lot less $. 	belijah3	10-21-2015 12:17:44	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
55725667	I've had my Windows Phone 8X since just after Thanksgiving. I was really excited to get it because it was so much lighter than the Lumia 920, and just felt better in my hand.My initial impression is that the phone feels _tall_. I put it side by side with an iPhone 5 and it's actually just barely taller, which makes me think it's just the narrowness of it relative to all the Nokias that makes it look so tall.  The only downside to the height is that the lock screen button is still on the top right corner, so it can be a bit far to reach.The body is a lovely soft touch coating, in a color I have affectionately named 'blurple', but HTC calls 'California Blue'.  I love when a manufacturer takes the extra initiative, and having the matching earpiece color and even the OS color is really impressive.  My only real complaints are that the buttons are so subtle along the sides that it can sometimes be hard to really push them- especially the lock screen which can be a bit of a reach for small hands.Inside, the 8X is blessed by pretty much the best Qualcomm hardware on the market.  It's wicked fast, never lags, and the OS is gorgeous when rendered on the vivid LCD screen.The only real reasons I've taken away a star are: high-ish price (with a Lumia 920 32gb running just 99, it's hard to compete), the hard to push lock button, and the fact that the soft touch on my corners has begun to wear down a little bit.I think this is a fantastic phone that you'd be much happier owning than literally ANY Android phone on the market. 	belijah3	10-21-2015 12:19:52	Compliment	No Defect	No Defect	No Defect	No Defect	No Defect		false
